,city_id,city_name,state_code,country_name,exchange_rate,exchange_rates_updated,prices,error,response,message,success
0,2513.0,Fremont,CA,United States,"{'EUR': 0.9641249120236018, 'AUD': 1.4970401365200876, 'USD': 1, 'CAD': 1.3441251048485843, 'CNY': 7.205101184909517, 'CZK': 23.476015464563588, 'DKK': 7.170099594103413, 'GBP': 0.8286701825088458, 'HKD': 7.820719044359387, 'JPY': 138.2164846077458, 'NZD': 1.6113843869611748, 'NOK': 9.949329451123688, 'RUB': 60.814997927131444, 'KRW': 1341.0302098899933, 'CHF': 0.9457197674530712, 'UAH': 37.08369664773768, 'SEK': 10.458629400025067}","{'date': '2022-11-28', 'timestamp': 1669618803}","[{'good_id': 1, 'item_name': 'Price per square meter to Buy Apartment Outside of City Center', 'category_id': 1, 'category_name': 'Buy Apartment', 'min': 6439.2, 'avg': 6836.87, 'max': 7234.54, 'usd': {'min': '6439.20', 'avg': '6836.87', 'max': '7234.54'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 2, 'item_name': 'Price per square meter to Buy Apartment in City Center', 'category_id': 1, 'category_name': 'Buy Apartment', 'min': 8052.59, 'avg': 14332.99, 'max': 24036.87, 'usd': {'min': '8052.59', 'avg': '14332.99', 'max': '24036.87'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 3, 'item_name': 'International Primary School, Yearly for 1 Child', 'category_id': 2, 'category_name': 'Childcare', 'min': 18000, 'avg': 20000, 'max': 22000, 'usd': {'min': '18000.00', 'avg': '20000.00', 'max': '22000.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 4, 'item_name': 'Private Preschool or Kindergarten, Monthly for 1 Child', 'category_id': 2, 'category_name': 'Childcare', 'min': 1000, 'avg': 1258.33, 'max': 1600, 'usd': {'min': '1000.00', 'avg': '1258.33', 'max': '1600.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 5, 'item_name': 'Pair of Jeans in a Chain Store Like George, H&M, Zara, etc.', 'category_id': 3, 'category_name': 'Clothing And Shoes', 'min': 22, 'avg': 45, 'max': 68, 'usd': {'min': '22.00', 'avg': '45.00', 'max': '68.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 6, 'item_name': 'Pair of Leather Business Shoes', 'category_id': 3, 'category_name': 'Clothing And Shoes', 'min': 50, 'avg': 60.83, 'max': 71.66, 'usd': {'min': '50.00', 'avg': '60.83', 'max': '71.66'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 7, 'item_name': 'Pair of Running Shoes, Mid-Range Price', 'category_id': 3, 'category_name': 'Clothing And Shoes', 'min': 40, 'avg': 69.25, 'max': 100, 'usd': {'min': '40.00', 'avg': '69.25', 'max': '100.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 9, 'item_name': 'Apples, 1 kg', 'category_id': 4, 'category_name': 'Markets', 'min': 3.31, 'avg': 6.2, 'max': 11.02, 'usd': {'min': '3.31', 'avg': '6.20', 'max': '11.02'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 10, 'item_name': 'Banana, 1 kg', 'category_id': 4, 'category_name': 'Markets', 'min': 1.74, 'avg': 2.77, 'max': 4.41, 'usd': {'min': '1.74', 'avg': '2.77', 'max': '4.41'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 11, 'item_name': 'Beef Round or Equivalent Back Leg Red Meat, 1 kg ', 'category_id': 4, 'category_name': 'Markets', 'min': 11.02, 'avg': 13.77, 'max': 22.05, 'usd': {'min': '11.02', 'avg': '13.77', 'max': '22.05'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 12, 'item_name': 'Bottle of Wine, Mid-Range Price', 'category_id': 4, 'category_name': 'Markets', 'min': 8, 'avg': 14.5, 'max': 21, 'usd': {'min': '8.00', 'avg': '14.50', 'max': '21.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 13, 'item_name': 'Chicken Breasts, Boneless and Skinless, 1 kg', 'category_id': 4, 'category_name': 'Markets', 'min': 5.51, 'avg': 9.8, 'max': 22.05, 'usd': {'min': '5.51', 'avg': '9.80', 'max': '22.05'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 14, 'item_name': 'Domestic Beer, 0.5 liter Bottle', 'category_id': 4, 'category_name': 'Markets', 'min': 1, 'avg': 2.61, 'max': 4.22, 'usd': {'min': '1.00', 'avg': '2.61', 'max': '4.22'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 15, 'item_name': 'Eggs, 12 pack', 'category_id': 4, 'category_name': 'Markets', 'min': 1.92, 'avg': 2.92, 'max': 4, 'usd': {'min': '1.92', 'avg': '2.92', 'max': '4.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 17, 'item_name': 'Lettuce, 1 head', 'category_id': 4, 'category_name': 'Markets', 'min': 0.65, 'avg': 1.95, 'max': 3.25, 'usd': {'min': '0.65', 'avg': '1.95', 'max': '3.25'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 18, 'item_name': 'Loaf of Fresh White Bread, 0.5 kg', 'category_id': 4, 'category_name': 'Markets', 'min': 2.19, 'avg': 3.31, 'max': 4.43, 'usd': {'min': '2.19', 'avg': '3.31', 'max': '4.43'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 19, 'item_name': 'Local Cheese, 1 kg', 'category_id': 4, 'category_name': 'Markets', 'min': 4.41, 'avg': 11.02, 'max': 24.25, 'usd': {'min': '4.41', 'avg': '11.02', 'max': '24.25'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 20, 'item_name': 'Milk, Regular,1 liter', 'category_id': 4, 'category_name': 'Markets', 'min': 0.9, 'avg': 1, 'max': 1.1, 'usd': {'min': '0.90', 'avg': '1.00', 'max': '1.10'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 21, 'item_name': 'Onion, 1 kg', 'category_id': 4, 'category_name': 'Markets', 'min': 1.74, 'avg': 3.31, 'max': 4.88, 'usd': {'min': '1.74', 'avg': '3.31', 'max': '4.88'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 22, 'item_name': 'Oranges, 1 kg', 'category_id': 4, 'category_name': 'Markets', 'min': 1.32, 'avg': 3.85, 'max': 8.82, 'usd': {'min': '1.32', 'avg': '3.85', 'max': '8.82'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 23, 'item_name': 'Pack of Cigarettes', 'category_id': 4, 'category_name': 'Markets', 'min': 8, 'avg': 9.38, 'max': 12, 'usd': {'min': '8.00', 'avg': '9.38', 'max': '12.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 24, 'item_name': 'Potato, 1 kg', 'category_id': 4, 'category_name': 'Markets', 'min': 0.88, 'avg': 3.21, 'max': 5.54, 'usd': {'min': '0.88', 'avg': '3.21', 'max': '5.54'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 25, 'item_name': 'White Rice, 1 kg', 'category_id': 4, 'category_name': 'Markets', 'min': 1.65, 'avg': 4.02, 'max': 13.23, 'usd': {'min': '1.65', 'avg': '4.02', 'max': '13.23'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 26, 'item_name': 'Tomato, 1 kg', 'category_id': 4, 'category_name': 'Markets', 'min': 1.54, 'avg': 4.54, 'max': 7.54, 'usd': {'min': '1.54', 'avg': '4.54', 'max': '7.54'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 27, 'item_name': 'Water, 1.5 liter Bottle', 'category_id': 4, 'category_name': 'Markets', 'min': 0.7, 'avg': 1.6, 'max': 3, 'usd': {'min': '0.70', 'avg': '1.60', 'max': '3.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 28, 'item_name': 'One bedroom apartment outside of city centre', 'category_id': 5, 'category_name': 'Rent Per Month', 'min': 2000, 'avg': 2268.8, 'max': 2537.6, 'usd': {'min': '2000.00', 'avg': '2268.80', 'max': '2537.60'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 29, 'item_name': 'One bedroom apartment in city centre', 'category_id': 5, 'category_name': 'Rent Per Month', 'min': 2391, 'avg': 2433.67, 'max': 2500, 'usd': {'min': '2391.00', 'avg': '2433.67', 'max': '2500.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 30, 'item_name': 'Three bedroom apartment outside of city centre', 'category_id': 5, 'category_name': 'Rent Per Month', 'min': 2700, 'avg': 3100, 'max': 4000, 'usd': {'min': '2700.00', 'avg': '3100.00', 'max': '4000.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 31, 'item_name': 'Three bedroom apartment in city centre', 'category_id': 5, 'category_name': 'Rent Per Month', 'min': 3000, 'avg': 3612.5, 'max': 5000, 'usd': {'min': '3000.00', 'avg': '3612.50', 'max': '5000.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 32, 'item_name': 'Cappuccino', 'category_id': 6, 'category_name': 'Restaurants', 'min': 3, 'avg': 4.33, 'max': 5.66, 'usd': {'min': '3.00', 'avg': '4.33', 'max': '5.66'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 33, 'item_name': 'Coca-Cola, 0.33 liter Bottle', 'category_id': 6, 'category_name': 'Restaurants', 'min': 2, 'avg': 2.29, 'max': 3, 'usd': {'min': '2.00', 'avg': '2.29', 'max': '3.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 34, 'item_name': 'Domestic Beer, 0.5 liter Draught', 'category_id': 6, 'category_name': 'Restaurants', 'min': 4, 'avg': 6, 'max': 9.86, 'usd': {'min': '4.00', 'avg': '6.00', 'max': '9.86'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 35, 'item_name': 'Imported Beer, 0.33 liter Bottle', 'category_id': 6, 'category_name': 'Restaurants', 'min': 6, 'avg': 8, 'max': 10.75, 'usd': {'min': '6.00', 'avg': '8.00', 'max': '10.75'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 36, 'item_name': 'McMeal at McDonalds or Alternative Combo Meal', 'category_id': 6, 'category_name': 'Restaurants', 'min': 8, 'avg': 9, 'max': 12, 'usd': {'min': '8.00', 'avg': '9.00', 'max': '12.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 37, 'item_name': 'Meal for 2 People, Mid-range Restaurant, Three-course', 'category_id': 6, 'category_name': 'Restaurants', 'min': 47, 'avg': 60, 'max': 98, 'usd': {'min': '47.00', 'avg': '60.00', 'max': '98.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 38, 'item_name': 'Meal in Inexpensive Restaurant', 'category_id': 6, 'category_name': 'Restaurants', 'min': 10, 'avg': 21, 'max': 37, 'usd': {'min': '10.00', 'avg': '21.00', 'max': '37.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 40, 'item_name': 'Average Monthly Net Salary, After Tax', 'category_id': 7, 'category_name': 'Salaries And Financing', 'min': 5144.33, 'avg': 5715.92, 'max': 6287.51, 'usd': {'min': '5144.33', 'avg': '5715.92', 'max': '6287.51'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 42, 'item_name': 'Cinema ticket, 1 Seat', 'category_id': 8, 'category_name': 'Sports And Leisure', 'min': 12, 'avg': 14.5, 'max': 25, 'usd': {'min': '12.00', 'avg': '14.50', 'max': '25.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 43, 'item_name': 'Fitness Club, Monthly Fee for 1 Adult', 'category_id': 8, 'category_name': 'Sports And Leisure', 'min': 30, 'avg': 45.62, 'max': 61.24, 'usd': {'min': '30.00', 'avg': '45.62', 'max': '61.24'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 44, 'item_name': 'Tennis Court Rent, 1 Hour on Weekend', 'category_id': 8, 'category_name': 'Sports And Leisure', 'min': 5, 'avg': 11.67, 'max': 18.34, 'usd': {'min': '5.00', 'avg': '11.67', 'max': '18.34'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 45, 'item_name': 'Gasoline, 1 liter', 'category_id': 9, 'category_name': 'Transportation', 'min': 0.77, 'avg': 0.9, 'max': 1.05, 'usd': {'min': '0.77', 'avg': '0.90', 'max': '1.05'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 46, 'item_name': 'Monthly Pass, Regular Price', 'category_id': 9, 'category_name': 'Transportation', 'min': 84.6, 'avg': 118, 'max': 151.4, 'usd': {'min': '84.60', 'avg': '118.00', 'max': '151.40'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 47, 'item_name': 'One-way Ticket, Local Transport', 'category_id': 9, 'category_name': 'Transportation', 'min': 2.35, 'avg': 2.45, 'max': 5, 'usd': {'min': '2.35', 'avg': '2.45', 'max': '5.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 48, 'item_name': 'Taxi, price for 1 hour Waiting, Normal Tariff', 'category_id': 9, 'category_name': 'Transportation', 'min': 35, 'avg': 50, 'max': 65, 'usd': {'min': '35.00', 'avg': '50.00', 'max': '65.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 49, 'item_name': 'Taxi, price for 1 km, Normal Tariff', 'category_id': 9, 'category_name': 'Transportation', 'min': 1.24, 'avg': 1.86, 'max': 2.48, 'usd': {'min': '1.24', 'avg': '1.86', 'max': '2.48'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 50, 'item_name': 'Taxi Start, Normal Tariff', 'category_id': 9, 'category_name': 'Transportation', 'min': 2.7, 'avg': 3, 'max': 3.3, 'usd': {'min': '2.70', 'avg': '3.00', 'max': '3.30'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 52, 'item_name': 'Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)', 'category_id': 9, 'category_name': 'Transportation', 'min': 23000, 'avg': 23597.5, 'max': 25010, 'usd': {'min': '23000.00', 'avg': '23597.50', 'max': '25010.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 53, 'item_name': 'Prepaid Mobile Tariff Local, price per 1 min, No Discounts or Plans', 'category_id': 10, 'category_name': 'Utilities Per Month', 'min': 0.01, 'avg': 0.01, 'max': 0.01, 'usd': {'min': '0.01', 'avg': '0.01', 'max': '0.01'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 54, 'item_name': 'Basic utilities for 85 square meter Apartment including Electricity, Heating or Cooling, Water and Garbage', 'category_id': 10, 'category_name': 'Utilities Per Month', 'min': 105.24, 'avg': 172.06, 'max': 238.88, 'usd': {'min': '105.24', 'avg': '172.06', 'max': '238.88'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 55, 'item_name': 'Internet, 60 Mbps or More, Unlimited Data, Cable/ADSL', 'category_id': 10, 'category_name': 'Utilities Per Month', 'min': 50, 'avg': 60.83, 'max': 80, 'usd': {'min': '50.00', 'avg': '60.83', 'max': '80.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 58, 'item_name': 'Water, 0.33 liter Bottle', 'category_id': 4, 'category_name': 'Markets', 'min': 1.5, 'avg': 1.92, 'max': 2.49, 'usd': {'min': '1.50', 'avg': '1.92', 'max': '2.49'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 64, 'item_name': 'Summer Dress in a Chain Store Like George, H&M, Zara, etc.', 'category_id': 3, 'category_name': 'Clothing And Shoes', 'min': 15, 'avg': 32, 'max': 50, 'usd': {'min': '15.00', 'avg': '32.00', 'max': '50.00'}, 'measure': 'money', 'currency_code': 'USD'}, {'good_id': 65, 'item_name': 'Mortgage Interest Rate in Percentages for 20 Years Fixed-Rate, Yearly, Fixed-Rate', 'category_id': 7, 'category_name': 'Salaries And Financing', 'min': 3.34, 'avg': 3.71, 'max': 4.08, 'measure': 'percent'}, {'good_id': 68, 'item_name': 'Imported Beer, 0.33 liter Bottle', 'category_id': 4, 'category_name': 'Markets', 'min': 1.5, 'avg': 2.66, 'max': 3.82, 'usd': {'min': '1.50', 'avg': '2.66', 'max': '3.82'}, 'measure': 'money', 'currency_code': 'USD'}]",,,,
